year,team,age,G,PA,AB,R,HIT,HIT_2,HIT_3,HOME_RUN,BASE,RBI,SB,CS,HBP,IBB,SO,GDP,SH,SF,AVG,OBP,SLG,OPS,wOBA,wRC
1995, OB, 18, 117, 178, 154, 34, 33, 3, 1, 0, 38, 10, 25, 9, 6, 0, 24, 2, 3, 0, 0.214, 0.309, 0.247, 0.555, 0.268, 67.2
1996, OB, 19, 126, 551, 490, 69, 124, 20, 6, 1, 159, 26, 43, 25, 6, 1, 54, 9, 11, 2, 0.253, 0.319, 0.324, 0.643, 0.298, 85.8
1997, OB, 20, 103, 443, 377, 59, 99, 9, 2, 2, 118, 34, 50, 15, 7, 1, 49, 5, 7, 6, 0.263, 0.349, 0.313, 0.662, 0.309, 89.6
1998, OB, 21, 125, 549, 480, 88, 138, 19, 11, 1, 182, 36, 44, 13, 6, 3, 44, 7, 9, 2, 0.288, 0.362, 0.379, 0.741, 0.332, 107.3
1999, 두산, 22, 129, 589, 505, 100, 164, 28, 8, 2, 214, 55, 57, 13, 4, 1, 56, 12, 5, 5, 0.325, 0.408, 0.424, 0.831, 0.376, 121.0
2000, 두산, 23, 127, 567, 502, 82, 139, 23, 3, 3, 177, 50, 47, 7, 5, 0, 40, 5, 7, 6, 0.277, 0.341, 0.353, 0.694, 0.317, 83.7
2001, 두산, 24, 122, 546, 467, 95, 143, 21, 9, 2, 188, 53, 52, 11, 1, 1, 51, 8, 2, 5, 0.306, 0.395, 0.403, 0.798, 0.372, 115.2
2002, 두산, 25, 122, 482, 426, 58, 100, 9, 2, 3, 122, 22, 40, 14, 3, 2, 51, 8, 8, 1, 0.235, 0.310, 0.286, 0.597, 0.274, 60.7
2003, 두산, 26, 89, 294, 262, 32, 84, 11, 3, 0, 101, 17, 15, 7, 4, 1, 27, 1, 2, 2, 0.321, 0.384, 0.386, 0.769, 0.354, 111.8
2004, 롯데, 27, 92, 340, 292, 37, 75, 11, 1, 3, 97, 29, 24, 5, 3, 1, 38, 4, 6, 1, 0.257, 0.347, 0.332, 0.680, 0.319, 85.7
2005, 롯데, 28, 109, 431, 370, 63, 106, 21, 2, 0, 131, 29, 21, 15, 4, 1, 53, 3, 6, 2, 0.286, 0.374, 0.354, 0.728, 0.341, 105.7
2006, 롯데, 29, 83, 333, 295, 44, 84, 14, 1, 2, 106, 21, 19, 4, 1, 0, 36, 7, 10, 1, 0.285, 0.344, 0.359, 0.703, 0.323, 102.7
2007, 롯데, 30, 105, 395, 341, 45, 100, 25, 1, 4, 139, 36, 10, 5, 1, 0, 38, 6, 9, 2, 0.293, 0.371, 0.408, 0.778, 0.357, 119.6
2008, 롯데, 31, 80, 362, 309, 51, 90, 16, 0, 0, 106, 25, 24, 13, 0, 0, 40, 5, 2, 0, 0.291, 0.392, 0.343, 0.735, 0.357, 115.2
2009, 롯데, 32, 15, 68, 59, 9, 14, 0, 0, 1, 17, 7, 3, 0, 0, 0, 7, 2, 3, 1, 0.237, 0.292, 0.288, 0.580, 0.261, 39.8
