,Unnamed: 0,year,team,age,G,PA,AB,R,HIT,HIT_2,HIT_3,HOME_RUN,BASE,RBI,SB,CS,HBP,IBB,SO,GDP,SH,SF,AVG,OBP,SLG,OPS,wOBA,wRC,WAR
0,0,0, 쌍방울,19,65,210,190,14,49,5,0,4,66,13,5,4,0,0,40,3,1,2,0.258,0.316,0.34700000000000003,0.6629999999999999,0.301,70.4,-0.1
1,1,1, SK,20,105,316,292,34,72,16,4,7,117,33,2,1,1,1,64,3,1,1,0.247,0.298,0.401,0.6990000000000001,0.309,79.0,0.41
2,2,2, SK,21,120,369,321,49,90,16,1,7,129,31,9,5,0,4,64,5,13,0,0.28,0.35100000000000003,0.402,0.753,0.332,88.3,0.84
3,3,3, SK,22,128,475,419,73,129,22,8,13,206,40,11,12,5,3,57,7,6,3,0.308,0.375,0.4920000000000001,0.867,0.375,132.7,3.5
4,4,4, SK,23,128,562,481,81,158,29,6,17,250,70,10,9,4,1,76,6,13,2,0.328,0.408,0.52,0.928,0.404,147.8,5.33
5,5,5, SK,24,117,483,404,74,138,19,1,15,204,63,8,6,5,6,49,9,6,2,0.342,0.438,0.505,0.943,0.423,158.4,5.07
6,6,6, SK,25,122,523,453,76,132,19,1,20,213,74,8,5,3,3,60,7,8,4,0.29100000000000004,0.369,0.47,0.8390000000000001,0.373,128.3,3.63
7,7,7, SK,26,118,473,428,54,117,13,0,11,163,41,3,4,2,2,52,8,2,0,0.273,0.34,0.381,0.721,0.337,113.0,2.22
8,8,8, SK,27,80,248,220,40,77,10,3,7,114,42,6,0,2,1,20,2,3,1,0.35,0.412,0.518,0.93,0.421,166.2,3.08
9,9,9, SK,28,95,363,324,53,102,20,0,8,146,53,12,6,3,3,26,4,2,3,0.315,0.377,0.451,0.8270000000000001,0.38,131.3,2.39
10,10,10, LG,29,120,425,380,50,114,18,1,14,176,69,5,2,1,7,30,19,2,2,0.3,0.366,0.463,0.83,0.364,109.7,1.96
11,11,11, LG,30,104,417,378,56,125,28,0,7,174,50,10,4,1,0,40,7,2,4,0.331,0.381,0.46,0.841,0.382,127.2,2.57
12,12,12, LG,31,97,355,323,43,89,18,1,2,115,37,3,2,2,0,29,9,2,2,0.276,0.331,0.35600000000000004,0.688,0.324,92.6,0.94
13,13,13, LG,32,105,412,365,39,112,18,0,4,142,55,4,2,1,2,41,8,0,2,0.307,0.381,0.389,0.77,0.366,129.2,2.79
14,14,14, LG,33,106,411,368,41,121,26,1,3,158,62,6,2,2,4,42,6,1,3,0.329,0.39,0.429,0.82,0.381,127.2,2.84
15,15,15, LG,34,119,468,412,53,134,19,2,6,175,65,4,3,0,5,48,10,2,9,0.325,0.384,0.425,0.809,0.364,108.5,2.0
16,16,16, LG,35,103,350,301,32,77,5,1,9,111,39,2,4,3,4,55,10,2,2,0.256,0.35100000000000003,0.369,0.7190000000000001,0.328,91.3,0.23
17,17,17, kt,36,115,424,371,49,123,23,1,10,178,72,2,5,3,1,44,13,0,5,0.332,0.403,0.48,0.883,0.4,125.2,1.66
18,18,18, kt,37,102,284,262,28,76,26,1,2,110,31,0,0,1,1,33,3,4,0,0.29,0.336,0.42,0.7559999999999999,0.332,86.9,0.05
19,19,19, KT,38,110,312,283,40,90,17,1,3,118,39,2,1,0,1,35,3,1,3,0.318,0.37,0.417,0.787,0.35100000000000003,98.4,0.48
