,Unnamed: 0,year,team,age,G,PA,AB,R,HIT,HIT_2,HIT_3,HOME_RUN,BASE,RBI,SB,CS,HBP,IBB,SO,GDP,SH,SF,AVG,OBP,SLG,OPS,wOBA,wRC,WAR
0,0,0, 롯데,23,48,118,95,12,21,4,1,1,30,8,1,0,4,0,24,0,3,2,0.221,0.339,0.316,0.655,0.304,94.0,0.58
1,1,1, 롯데,24,108,410,354,62,102,22,3,8,154,51,10,6,5,2,55,13,9,2,0.28800000000000003,0.3670000000000001,0.435,0.802,0.361,129.8,3.69
2,2,2, 롯데,25,112,430,379,53,114,19,4,19,198,63,12,1,6,0,66,10,7,2,0.301,0.369,0.522,0.8909999999999999,0.39,145.2,4.28
3,3,3, 롯데,27,100,405,342,49,90,21,2,6,133,39,12,3,7,1,59,11,15,1,0.263,0.35100000000000003,0.389,0.74,0.324,86.0,1.61
4,4,4, 롯데,28,111,407,344,40,83,19,2,6,124,39,23,3,5,1,54,4,10,1,0.241,0.34,0.36,0.701,0.316,83.2,1.78
5,5,5, 롯데,29,123,521,427,76,123,21,4,5,167,53,15,6,13,1,68,5,6,3,0.28800000000000003,0.404,0.391,0.795,0.3720000000000001,115.0,3.97
6,6,6, 롯데,30,94,379,346,37,90,15,0,9,132,35,6,5,2,0,62,8,1,5,0.26,0.31,0.382,0.691,0.308,85.7,1.24
7,7,7, 롯데,31,118,386,357,40,84,11,1,0,97,18,7,8,3,0,65,9,6,1,0.235,0.279,0.272,0.551,0.256,42.3,-0.78
8,8,8, 롯데,32,61,174,146,18,32,6,0,1,41,11,2,1,2,0,30,4,3,1,0.219,0.328,0.281,0.608,0.293,68.2,0.24
9,9,9, 롯데,33,24,44,38,3,8,1,0,0,9,1,1,0,0,0,10,2,1,0,0.211,0.302,0.237,0.539,0.262,49.8,-0.03
10,10,10, 롯데,34,104,350,298,31,72,9,0,3,90,26,5,3,4,0,55,4,14,1,0.242,0.324,0.302,0.626,0.29100000000000004,79.1,0.94
11,11,11, 롯데,35,91,360,302,55,98,14,0,3,121,33,1,3,10,0,59,9,6,9,0.325,0.398,0.401,0.799,0.37,129.1,2.92
12,12,12, 롯데,36,73,242,206,27,45,5,1,1,55,22,3,4,3,1,37,8,2,3,0.218,0.317,0.267,0.584,0.285,65.1,-0.46
